dimension,judge,model,beta,theta,optimizer_success,n_comparisons
relevance,gpt-5-mini,GPT4o-mini,1.9358302757139403,6.929795308232105,True,520
relevance,gpt-5-mini,checkpoint-1000-gen0-inputs-refs-preds-1000-examples,0.712667794524193,2.0394247739173834,True,520
relevance,gpt-5-mini,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,-0.602643602270394,0.5473627124395937,True,520
relevance,gpt-5-mini,checkpoint-10000-gen0-inputs-refs-preds-1000-examples,1.2320487419836197,3.4282459378202774,True,520
relevance,gpt-5-mini,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.9347090751928615,0.39270009511403736,True,520
relevance,gpt-5-mini,checkpoint-1500-gen0-inputs-refs-preds-1000-examples,0.6518098884350194,1.9190108834656094,True,520
relevance,gpt-5-mini,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,-0.6137616980240272,0.5413107866765712,True,520
relevance,gpt-5-mini,checkpoint-2000-gen0-inputs-refs-preds-1000-examples,0.2908136770515739,1.3375153509280904,True,520
relevance,gpt-5-mini,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,-0.9678499641327121,0.37989895704518717,True,520
relevance,gpt-5-mini,checkpoint-2500-gen0-inputs-refs-preds-1000-examples,1.2497758061051223,3.489560531590578,True,520
relevance,gpt-5-mini,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,-1.70024821754039,0.18263818442500274,True,520
relevance,gpt-5-mini,checkpoint-3000-gen0-inputs-refs-preds-1000-examples,0.22072537729285857,1.2469809342576663,True,520
relevance,gpt-5-mini,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,-0.9223151584817186,0.3975974735455035,True,520
relevance,gpt-5-mini,checkpoint-3500-gen0-inputs-refs-preds-1000-examples,0.4765666072220358,1.6105352984125405,True,520
relevance,gpt-5-mini,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,-0.2156540762389172,0.806014073073552,True,520
relevance,gpt-5-mini,checkpoint-4000-gen0-inputs-refs-preds-1000-examples,0.6108276252917619,1.8419552168432258,True,520
relevance,gpt-5-mini,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-0.6881430557005079,0.5025083332016661,True,520
relevance,gpt-5-mini,checkpoint-4500-gen0-inputs-refs-preds-1000-examples,0.22638234797625878,1.25405505903867,True,520
relevance,gpt-5-mini,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-1.4807687200446402,0.2274627659716327,True,520
relevance,gpt-5-mini,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.2049050515107782,1.227408518845804,True,520
relevance,gpt-5-mini,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.8992428680954245,0.4068776031636056,True,520
relevance,gpt-5-mini,checkpoint-5000-gen0-inputs-refs-preds-1000-examples,0.5758054265851471,1.778562451663413,True,520
relevance,gpt-5-mini,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-1.3516869838806227,0.2588032951854481,True,520
relevance,gpt-5-mini,checkpoint-5500-gen0-inputs-refs-preds-1000-examples,0.638292351108251,1.893245119390406,True,520
relevance,gpt-5-mini,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,-0.4818621564663368,0.617632192501103,True,520
relevance,gpt-5-mini,checkpoint-6000-gen0-inputs-refs-preds-1000-examples,0.5630741077521304,1.756062536732384,True,520
relevance,gpt-5-mini,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,-0.23381856236877452,0.7915054117353528,True,520
relevance,gpt-5-mini,checkpoint-6500-gen0-inputs-refs-preds-1000-examples,0.9757723828415783,2.653215718060543,True,520
relevance,gpt-5-mini,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.24629318913490428,0.7816930074284707,True,520
relevance,gpt-5-mini,checkpoint-7000-gen0-inputs-refs-preds-1000-examples,0.9288720093095115,2.5316518866623023,True,520
relevance,gpt-5-mini,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.7695738224984323,0.4632104361177462,True,520
relevance,gpt-5-mini,checkpoint-7500-gen0-inputs-refs-preds-1000-examples,1.563609348222094,4.776028522986615,True,520
relevance,gpt-5-mini,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,0.13873101336720572,1.1488150425493078,True,520
relevance,gpt-5-mini,checkpoint-8000-gen0-inputs-refs-preds-1000-examples,0.17164182856699162,1.1872525171150166,True,520
relevance,gpt-5-mini,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.041085510780259904,1.0419411989411087,True,520
relevance,gpt-5-mini,checkpoint-8500-gen0-inputs-refs-preds-1000-examples,-0.3703610409658329,0.69048499226088,True,520
relevance,gpt-5-mini,checkpoint-8500-gen1-inputs-refs-preds-1000-examples,-0.5704017506067434,0.5652982841442062,True,520
relevance,gpt-5-mini,checkpoint-9000-gen0-inputs-refs-preds-1000-examples,-0.1125955310731932,0.8935119848723817,True,520
relevance,gpt-5-mini,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,-0.03706913670925882,0.9636095122553414,True,520
relevance,gpt-5-mini,checkpoint-9500-gen0-inputs-refs-preds-1000-examples,0.8835604573718074,2.419498911516967,True,520
relevance,gpt-5-mini,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-1.0937990195864593,0.33494162382298165,True,520
relevance,google/gemini-2.5-flash-preview-05-20,GPT4o-mini,1.9680372600692344,7.156616118211073,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-gen0-inputs-refs-preds-1000-examples,0.6261913543506625,1.870473026732656,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,-0.6645780479726984,0.5144905722522081,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-10000-gen0-inputs-refs-preds-1000-examples,0.6219558212208252,1.8625673304974635,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.9223378088191869,0.39758846793054164,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1500-gen0-inputs-refs-preds-1000-examples,0.7218544416325205,2.0582465718560035,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,-0.6336905530509207,0.5306298652516158,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2000-gen0-inputs-refs-preds-1000-examples,0.4101761848839347,1.5070832870174589,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,-0.688955368530979,0.5021003049809037,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2500-gen0-inputs-refs-preds-1000-examples,-0.08301718018186088,0.9203353355558637,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,-2.162353673341488,0.11505400256239699,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3000-gen0-inputs-refs-preds-1000-examples,0.8212965879587513,2.273445649621645,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,-0.32916801297521037,0.7195221175393446,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3500-gen0-inputs-refs-preds-1000-examples,-0.32008026278255475,0.7260907566703309,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,-0.546497459183533,0.5789741437259737,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4000-gen0-inputs-refs-preds-1000-examples,0.17693307927287627,1.1935512171391787,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-0.6183781019205967,0.5388176365732917,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4500-gen0-inputs-refs-preds-1000-examples,0.9992786214221239,2.716321625288658,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-1.5675499124234094,0.2085555362242163,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-500-gen0-inputs-refs-preds-1000-examples,-0.37812298493834984,0.6851462328169348,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.871563382076245,0.4182970796310667,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5000-gen0-inputs-refs-preds-1000-examples,0.8502020120727483,2.340119536578443,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-1.057599280996873,0.34728855256776214,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5500-gen0-inputs-refs-preds-1000-examples,0.9294597809675336,2.5331403572868316,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,-0.05596339657779348,0.9455737464920294,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6000-gen0-inputs-refs-preds-1000-examples,0.7274869854731048,2.0698724467954315,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,-0.009460883055921077,0.9905837302934302,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6500-gen0-inputs-refs-preds-1000-examples,0.8645464412256949,2.373929125378716,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.7431498113263757,0.47561346102078406,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-7000-gen0-inputs-refs-preds-1000-examples,0.8239204421604913,2.2794186722853116,True,520
