dimension,judge,model,beta,theta,optimizer_success,n_comparisons
relevance,gpt-5-mini,GPT4o-mini,11.819482714012329,135873.92517713187,True,520
relevance,gpt-5-mini,checkpoint-1000-gen0-inputs-refs-preds-1000-examples,-0.22594361171927524,0.7977630848861815,True,520
relevance,gpt-5-mini,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,-1.3411868858184253,0.26153507202745524,True,520
relevance,gpt-5-mini,checkpoint-10000-gen0-inputs-refs-preds-1000-examples,-0.09976520407635192,0.9050498951166788,True,520
relevance,gpt-5-mini,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.4976170919283813,0.6079776899025899,True,520
relevance,gpt-5-mini,checkpoint-1500-gen0-inputs-refs-preds-1000-examples,0.44450934379500673,1.5597247194434773,True,520
relevance,gpt-5-mini,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,-0.9509817993552794,0.3863615077016598,True,520
relevance,gpt-5-mini,checkpoint-2000-gen0-inputs-refs-preds-1000-examples,1.2152038095345645,3.370981032389145,True,520
relevance,gpt-5-mini,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,-1.3738722337203644,0.2531249006233898,True,520
relevance,gpt-5-mini,checkpoint-2500-gen0-inputs-refs-preds-1000-examples,0.56969018385049,1.7677192986002728,True,520
relevance,gpt-5-mini,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,-1.227738885285385,0.29295423248603414,True,520
relevance,gpt-5-mini,checkpoint-3000-gen0-inputs-refs-preds-1000-examples,-0.20280989431511642,0.8164334353109043,True,520
relevance,gpt-5-mini,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,-0.8473906586391688,0.4285316597372826,True,520
relevance,gpt-5-mini,checkpoint-3500-gen0-inputs-refs-preds-1000-examples,0.042759854795987096,1.04368722827127,True,520
relevance,gpt-5-mini,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,-0.2907722952138041,0.7476859102963489,True,520
relevance,gpt-5-mini,checkpoint-4000-gen0-inputs-refs-preds-1000-examples,0.9400082570017876,2.5600025561876865,True,520
relevance,gpt-5-mini,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-1.0676933992777276,0.3438006142871449,True,520
relevance,gpt-5-mini,checkpoint-4500-gen0-inputs-refs-preds-1000-examples,0.24369742782752546,1.2759582026312712,True,520
relevance,gpt-5-mini,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-1.1818501582949654,0.3067107498905768,True,520
relevance,gpt-5-mini,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.9688499265517692,2.634912373368538,True,520
relevance,gpt-5-mini,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-1.6177978573580791,0.1983349804482361,True,520
relevance,gpt-5-mini,checkpoint-5000-gen0-inputs-refs-preds-1000-examples,0.46198738448422283,1.5872252794337363,True,520
relevance,gpt-5-mini,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-0.3858456654139726,0.679875445879195,True,520
relevance,gpt-5-mini,checkpoint-5500-gen0-inputs-refs-preds-1000-examples,0.045347641935771676,1.0463915662749363,True,520
relevance,gpt-5-mini,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,-0.22139443869668085,0.8014005145658116,True,520
relevance,gpt-5-mini,checkpoint-6000-gen0-inputs-refs-preds-1000-examples,-0.696013357272399,0.49856896342528567,True,520
relevance,gpt-5-mini,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,-0.9717527171836515,0.37841919468331386,True,520
relevance,gpt-5-mini,checkpoint-6500-gen0-inputs-refs-preds-1000-examples,-1.853063708812508,0.156756174607032,True,520
relevance,gpt-5-mini,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.003837518203948065,0.9961698356591661,True,520
relevance,gpt-5-mini,checkpoint-7000-gen0-inputs-refs-preds-1000-examples,0.3214960908847466,1.3791896146044234,True,520
relevance,gpt-5-mini,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.26194000222280245,0.7695571940435721,True,520
relevance,gpt-5-mini,checkpoint-7500-gen0-inputs-refs-preds-1000-examples,0.00406831798594709,1.0040766048255865,True,520
relevance,gpt-5-mini,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,-0.07950527242443606,0.9235731504861223,True,520
relevance,gpt-5-mini,checkpoint-8000-gen0-inputs-refs-preds-1000-examples,0.1114842950306354,1.117936186714099,True,520
relevance,gpt-5-mini,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,-0.406849019728206,0.6657446970293667,True,520
relevance,gpt-5-mini,checkpoint-8500-gen0-inputs-refs-preds-1000-examples,-0.3936469602696455,0.6745921720443192,True,520
